transcript_id	gene_id	gene_name
NR_102312	D630024D03Rik	D630024D03Rik
NR_102311	D630024D03Rik	D630024D03Rik
NR_102310	D630024D03Rik	D630024D03Rik
NM_026252	Cpeb4	Cpeb4
NM_001290678	Cpeb4	Cpeb4
NM_001290676	Cpeb4	Cpeb4
NM_026262	4930524B15Rik	4930524B15Rik
NM_008741	Nsg2	Nsg2
NM_001290680	Nsg2	Nsg2
NM_001290681	Nsg2	Nsg2
NR_130637	Gm12108	Gm12108
NM_001134458	Il9r	Il9r
NM_008374	Il9r	Il9r
NM_030093	Snrnp25	Snrnp25
NM_001291818	Rhbdf1	Rhbdf1
NM_010117	Rhbdf1	Rhbdf1
NM_010822	Mpg	Mpg
NM_181569	Nprl3	Nprl3
NM_001284359	Nprl3	Nprl3
NM_001284360	Nprl3	Nprl3
NR_104306	Nprl3	Nprl3
NM_010405	Hba-x	Hba-x
NM_008218	Hba-a1	Hba-a1
NM_001083955	Hba-a2	Hba-a2
NM_001033981	Hbq1b	Hbq1b
NM_008218_1	Hba-a1	Hba-a1
NM_001083955_1	Hba-a2	Hba-a2
NM_175000	Hbq1a	Hbq1a
NM_177364	Sh3pxd2b	Sh3pxd2b
NM_173784	Ubtd2	Ubtd2
NM_027031	Efcab9	Efcab9
NM_009288	Stk10	Stk10
NM_134015	Fbxw11	Fbxw11
NM_001271347	Fbxw11	Fbxw11
NM_001271348	Fbxw11	Fbxw11
NM_001271349	Fbxw11	Fbxw11
NM_027050	Smim23	Smim23
NR_102395	Fgf18	Fgf18
NM_008005	Fgf18	Fgf18
NM_008722	Npm1	Npm1
NM_001252260	Npm1	Npm1
NM_001252261	Npm1	Npm1
NM_019916	Tlx3	Tlx3
NM_023146	Ranbp17	Ranbp17
NR_110973	Ranbp17	Ranbp17
NM_146017	Gabrp	Gabrp
NM_027398	Kcnip1	Kcnip1
NM_001190885	Kcnip1	Kcnip1
NM_001190886	Kcnip1	Kcnip1
NM_001290690	Kcnip1	Kcnip1
NM_031169	Kcnmb1	Kcnmb1
NM_010696	Lcp2	Lcp2
NM_023907	Foxi1	Foxi1
NM_033374	Dock2	Dock2
NM_001025382	Fam196b	Fam196b
NM_027411	Spdl1	Spdl1
NM_011412	Slit3	Slit3
NR_029799	Mir218-2	Mir218-2
NM_145962	Pank3	Pank3
NR_029754	Mir103-1	Mir103-1
NM_001004147	Fbll1	Fbll1
NM_025936	Rars	Rars
NM_170779	Wwc1	Wwc1
NM_001290702	Tenm2	Tenm2
NM_011856	Tenm2	Tenm2
NR_131154	Gm12128	Gm12128
NR_040295	Gm12130	Gm12130
NR_126439	4930553C11Rik	4930553C11Rik
NM_001199274	Mat2b	Mat2b
NM_134017	Mat2b	Mat2b
NM_013552	Hmmr	Hmmr
NM_026023	Nudcd2	Nudcd2
NM_001290697	Nudcd2	Nudcd2
NM_009831	Ccng1	Ccng1
NM_008073	Gabrg2	Gabrg2
NM_177408	Gabrg2	Gabrg2
NM_010250	Gabra1	Gabra1
NM_001099641	Gabra6	Gabra6
NM_008068	Gabra6	Gabra6
NM_008070	Gabrb2	Gabrb2
NM_176999	Atp10b	Atp10b
NR_029558	Mir146	Mir146
NM_001131054	Pttg1	Pttg1
NM_013917	Pttg1	Pttg1
NM_198936	Slu7	Slu7
NM_148673	Slu7	Slu7
NM_026979	C1qtnf2	C1qtnf2
NM_001045530	Ccnjl	Ccnjl
NM_008375	Fabp6	Fabp6
NM_001164231	Pwwp2a	Pwwp2a
NM_027557	Pwwp2a	Pwwp2a
NM_133795	Ttc1	Ttc1
NM_001284380	Adra1b	Adra1b
NM_001284381	Adra1b	Adra1b
NM_007416	Adra1b	Adra1b
NM_001303244	Il12b	Il12b
NM_024475	Ublcp1	Ublcp1
NM_028862	Rnf145	Rnf145
NM_001166553	Rnf145	Rnf145
NR_126460	4930597A21Rik	4930597A21Rik
NM_001290709	Ebf1	Ebf1
NM_001290710	Ebf1	Ebf1
NM_001290711	Ebf1	Ebf1
NM_007897	Ebf1	Ebf1
NR_045100	Gm12159	Gm12159
NR_045876	F630206G17Rik	F630206G17Rik
NM_001045520	Clint1	Clint1
NM_028185	Lsm11	Lsm11
NM_001080969	Thg1l	Thg1l
NM_001290737	Thg1l	Thg1l
NM_173384	Sox30	Sox30
NM_001291890	Adam19	Adam19
NM_009616	Adam19	Adam19
NM_001291891	Adam19	Adam19
NR_106177	Mir8100	Mir8100
NM_172524	Nipal4	Nipal4
NR_106098	Mir7239	Mir7239
NM_133769	Cyfip2	Cyfip2
NM_001252459	Cyfip2	Cyfip2
NM_001252460	Cyfip2	Cyfip2
NR_105955	Mir6989	Mir6989
NM_177075	Fndc9	Fndc9
NM_010583	Itk	Itk
NM_001281965	Itk	Itk
NM_001281966	Itk	Itk
NM_001281968	Itk	Itk
NM_001281967	Itk	Itk
NM_001013783	Fam71b	Fam71b
NM_001104557	Med7	Med7
NM_001104530	Med7	Med7
NM_001104556	Med7	Med7
NM_025426	Med7	Med7
NM_134250	Havcr2	Havcr2
NM_001163357	Gm12169	Gm12169
NM_001163353	Gm12171	Gm12171
NM_001025435	BC053393	BC053393
NM_001163358	Dppa1	Dppa1
NM_178247	Dppa1	Dppa1
NR_028066	Gm4926	Gm4926
NM_001161356	Timd2	Timd2
NM_001161355	Timd2	Timd2
NM_134249	Timd2	Timd2
NM_001166632	Havcr1	Havcr1
NM_001166631	Havcr1	Havcr1
NM_134248	Havcr1	Havcr1
NM_178759	Timd4	Timd4
NM_011891	Sgcd	Sgcd
NR_105801	Mir6380	Mir6380
NM_008143	Gnb2l1	Gnb2l1
NR_028563	Snord96a	Snord96a
NR_028564	Snord95	Snord95
NM_145377	Trim41	Trim41
NM_053166	Trim7	Trim7
NM_008326	Irgm1	Irgm1
NM_001024230	Gm5431	Gm5431
NM_001045540	Gm12185	Gm12185
NM_001281472	Psme2b	Psme2b
NM_001114679	9930111J21Rik1	9930111J21Rik1
NM_173434	9930111J21Rik2	9930111J21Rik2
NM_011579	Tgtp1	Tgtp1
NM_173434_1	9930111J21Rik2	9930111J21Rik2
NM_010999	Olfr56	Olfr56
NM_001145164	Tgtp2	Tgtp2
NM_001271677	Ifi47	Ifi47
NM_008330	Ifi47	Ifi47
NM_001271676	Ifi47	Ifi47
NM_146337	Olfr1396	Olfr1396
NM_146877	Olfr1395	Olfr1395
NM_146276	Olfr1394	Olfr1394
NM_172793	Btnl9	Btnl9
NM_009562	Zfp62	Zfp62
NM_001024846	Zfp62	Zfp62
NM_010794	Mgat1	Mgat1
NM_001110148	Mgat1	Mgat1
NM_001110149	Mgat1	Mgat1
NM_001110150	Mgat1	Mgat1
NM_146471	Olfr1393	Olfr1393
NM_146470	Olfr1392	Olfr1392
NM_206822	Olfr10	Olfr10
NM_146468	Olfr1391	Olfr1391
NM_147065	Olfr1390	Olfr1390
NM_147066	Olfr1389	Olfr1389
NM_146467	Olfr1388	Olfr1388
NM_146473	Olfr1387	Olfr1387
NM_001011741	Olfr1386	Olfr1386
NM_001011805	Olfr1385	Olfr1385
NM_146472	Olfr1384	Olfr1384
NM_207574	Olfr1383	Olfr1383
NM_001011790	Olfr1382	Olfr1382
NM_146469	Olfr1381	Olfr1381
NM_207573	Olfr1380	Olfr1380
NM_008029	Flt4	Flt4
NM_170727	Scgb3a1	Scgb3a1
NM_054037	Scgb3a1	Scgb3a1
NM_212484	Cnot6	Cnot6
NM_001290741	Cnot6	Cnot6
NM_013529	Gfpt2	Gfpt2
NM_001163671	Mapk9	Mapk9
NM_001163672	Mapk9	Mapk9
NM_016961	Mapk9	Mapk9
NM_207692	Mapk9	Mapk9
NM_029004	Rasgef1c	Rasgef1c
NM_001290750	Rnf130	Rnf130
NM_001290749	Rnf130	Rnf130
NM_021540	Rnf130	Rnf130
NR_029769	Mir340	Mir340
NM_001290760	Tbc1d9b	Tbc1d9b
NM_001290759	Tbc1d9b	Tbc1d9b
NM_029745	Tbc1d9b	Tbc1d9b
NM_026543	3010026O09Rik	3010026O09Rik
NM_001290769	Sqstm1	Sqstm1
NM_011018	Sqstm1	Sqstm1
NM_145926	Mgat4b	Mgat4b
NR_105884	Mir6919	Mir6919
NM_008521	Ltc4s	Ltc4s
NM_175334	Maml1	Maml1
NM_001110500	Canx	Canx
NM_007597	Canx	Canx
NM_001110499	Canx	Canx
NR_030529	Mir804	Mir804
NM_021510	Hnrnph1	Hnrnph1
NM_172557	Rufy1	Rufy1
NM_175643	Adamts2	Adamts2
NM_001277305	Adamts2	Adamts2
NM_013922	Zfp354c	Zfp354c
NM_001290779	Zfp879	Zfp879
NM_173387	Zfp879	Zfp879
NM_173372	Grm6	Grm6
NM_172794	Zfp454	Zfp454
NM_001294323	Zfp2	Zfp2
NM_178447	Zfp2	Zfp2
NM_001044700	Zfp2	Zfp2
NM_001044697	Zfp2	Zfp2
NM_001044698	Zfp2	Zfp2
NM_013744	Zfp354b	Zfp354b
NM_008936	Prop1	Prop1
NM_146910	Olfr1378	Olfr1378
NM_146911	Olfr1377	Olfr1377
NM_146909	Olfr51	Olfr51
NM_010997	Olfr54	Olfr54
NM_146516	Olfr1375	Olfr1375
NM_009329	Zfp354a	Zfp354a
NR_045865	9230009I02Rik	9230009I02Rik
NR_110444	Platr20	Platr20
NM_177567	BC049762	BC049762
NM_007714	Clk4	Clk4
NM_001304744	Clk4	Clk4
NM_153393	Col23a1	Col23a1
NM_028398	Phykpl	Phykpl
NM_010448	Hnrnpab	Hnrnpab
NM_001048061	Hnrnpab	Hnrnpab
NM_026631	Nhp2	Nhp2
NM_025346	Rmnd5b	Rmnd5b
NM_145974	N4bp3	N4bp3
NR_027958	D930048N14Rik	D930048N14Rik
NM_025319	0610009B22Rik	0610009B22Rik
NM_001290785	Sec24a	Sec24a
NM_175255	Sec24a	Sec24a
NM_025535	Sar1b	Sar1b
NM_199299	Jade2	Jade2
NM_029976	Cdkn2aipnl	Cdkn2aipnl
NM_009458	Ube2b	Ube2b
NM_001166656	Cdkl3	Cdkl3
NM_001166653	Cdkl3	Cdkl3
NM_153785	Cdkl3	Cdkl3
NM_001166655	Cdkl3	Cdkl3
NM_001166654	Cdkl3	Cdkl3
NM_001166657	Cdkl3	Cdkl3
NM_019411	Ppp2ca	Ppp2ca
NR_037221	Mir3061	Mir3061
NM_207227	Olfr1373	Olfr1373
NR_034155	Olfr1372-ps1	Olfr1372-ps1
NM_207253	Olfr1371	Olfr1371
NM_011543	Skp1a	Skp1a
NM_009331	Tcf7	Tcf7
NM_011694	Vdac1	Vdac1
NM_153117	9530068E07Rik	9530068E07Rik
NM_177059	Fstl4	Fstl4
NR_046047	Gm11186	Gm11186
NM_008300	Hspa4	Hspa4
NM_026479	Zcchc10	Zcchc10
NM_033565	Aff4	Aff4
NR_105885	Mir6920	Mir6920
NM_153069	Leap2	Leap2
NM_025352	Uqcrq	Uqcrq
NM_008110	Gdf9	Gdf9
NM_027917	Shroom1	Shroom1
NM_001290789	Shroom1	Shroom1
NM_183173	Sowaha	Sowaha
NM_033144	Sept8	Sept8
NM_001252332	Sept8	Sept8
NM_001252333	Sept8	Sept8
NM_008443	Kif3a	Kif3a
NM_001290806	Kif3a	Kif3a
NM_001290805	Kif3a	Kif3a
NR_027491	Il4	Il4
NM_021283	Il4	Il4
NM_008355	Il13	Il13
NM_009012	Rad50	Rad50
NM_010558	Il5	Il5
NR_106131	Mir7671	Mir7671
NM_001159393	Irf1	Irf1
NM_008390	Irf1	Irf1
NM_001159396	Irf1	Irf1
NR_033332	Gm12216	Gm12216
NM_011396	Slc22a5	Slc22a5
NM_019723	Slc22a21	Slc22a21
NM_019687	Slc22a4	Slc22a4
NM_019417	Pdlim4	Pdlim4
NM_011031	P4ha2	P4ha2
NM_001136076	P4ha2	P4ha2
NR_045506	4933405E24Rik	4933405E24Rik
NM_009969	Csf2	Csf2
NM_010556	Il3	Il3
NM_001033598	Acsl6	Acsl6
NM_144823	Acsl6	Acsl6
NM_001033597	Acsl6	Acsl6
NM_001033599	Acsl6	Acsl6
NM_029105	Meikin	Meikin
NM_173753	Fnip1	Fnip1
NM_001252494	Rapgef6	Rapgef6
NM_001252496	Rapgef6	Rapgef6
NM_175258	Rapgef6	Rapgef6
NM_001252498	Rapgef6	Rapgef6
NM_001252497	Rapgef6	Rapgef6
NM_178626	Cdc42se2	Cdc42se2
NR_040284	Lyrm7os	Lyrm7os
NM_029327	Lyrm7	Lyrm7
NM_008248	Hint1	Hint1
NM_008161	Gpx3	Gpx3
NM_001271456	Tnip1	Tnip1
NM_001199275	Tnip1	Tnip1
NM_001199276	Tnip1	Tnip1
NM_001271455	Tnip1	Tnip1
NM_021327	Tnip1	Tnip1
NM_013472	Anxa6	Anxa6
NM_001110211	Anxa6	Anxa6
NM_177471	Ccdc69	Ccdc69
NM_010299	Gm2a	Gm2a
NM_172258	Slc36a3	Slc36a3
NM_153170	Slc36a2	Slc36a2
NR_046034	Slc36a1os	Slc36a1os
NM_153139	Slc36a1	Slc36a1
NM_001029988	Fat2	Fat2
NM_001290817	Sparc	Sparc
NM_009242	Sparc	Sparc
NM_009720	Atox1	Atox1
NM_013716	G3bp1	G3bp1
NR_028480	Gm12238	Gm12238
NM_020492	Glra1	Glra1
NM_001290821	Glra1	Glra1
NM_153079	Nmur2	Nmur2
NM_001113325	Gria1	Gria1
NM_008165	Gria1	Gria1
NM_001252403	Gria1	Gria1
NM_001168667	Fam114a2	Fam114a2
NM_026342	Fam114a2	Fam114a2
NM_001168668	Fam114a2	Fam114a2
NM_180599	Mfap3	Mfap3
NM_145426	Mfap3	Mfap3
NM_134189	Galnt10	Galnt10
NR_131042	2010001A14Rik	2010001A14Rik
NM_001081168	Sap30l	Sap30l
NM_008213	Hand1	Hand1
NM_028451	Larp1	Larp1
NM_026949	Cnot8	Cnot8
NM_172558	Gemin5	Gemin5
NM_001166671	Gemin5	Gemin5
NM_001166670	Gemin5	Gemin5
NM_001166669	Gemin5	Gemin5
NM_175001	Mrpl22	Mrpl22
NM_001135115	Gm12250	Gm12250
NM_018738	Igtp	Igtp
NM_019440	Irgm2	Irgm2
NM_001040686	Zfp692	Zfp692
NM_182996	Zfp692	Zfp692
NM_178761	Zfp672	Zfp672
NM_001256520	Zfp672	Zfp672
NM_001256518	Zfp672	Zfp672
NM_001256519	Zfp672	Zfp672
NM_001256516	Zfp672	Zfp672
NM_001256517	Zfp672	Zfp672
NR_046280	Zfp672	Zfp672
NR_028331	Zfp672	Zfp672
NM_001308167	Sh3bp5l	Sh3bp5l
NM_024480	Sh3bp5l	Sh3bp5l
NM_001161338	Sh3bp5l	Sh3bp5l
NM_001308168	Sh3bp5l	Sh3bp5l
NM_001083884	Lypd8	Lypd8
NM_027339	Lypd8	Lypd8
NM_027239	1810065E05Rik	1810065E05Rik
NM_001045542	Gm12253	Gm12253
NM_207527	4930504O13Rik	4930504O13Rik
NM_146878	Olfr30	Olfr30
NM_001011770	Olfr332	Olfr332
NM_001011861	Olfr331	Olfr331
NM_146879	Olfr330	Olfr330
NM_001011531	Olfr329-ps	Olfr329-ps
NM_146502	Olfr328	Olfr328
NM_207695	Olfr224	Olfr224
NM_207153	Olfr325	Olfr325
NM_001011743	Olfr324	Olfr324
NM_144544	2210407C18Rik	2210407C18Rik
NM_146376	Olfr323	Olfr323
NM_001039047	Trim58	Trim58
NM_207693	Olfr322	Olfr322
NM_207230	Olfr320	Olfr320
NM_146500	Olfr319	Olfr319
NM_146501	Olfr318	Olfr318
NM_001011769	Olfr317	Olfr317
NM_001011818	Olfr316	Olfr316
NM_146538	Olfr315	Olfr315
NM_001011760	Olfr314	Olfr314
NM_029283	Fam183b	Fam183b
NM_001162878	Fam183b	Fam183b
NM_146536	Olfr313	Olfr313
NM_001011819	Olfr312	Olfr312
NM_146537	Olfr311	Olfr311
NM_172403	2810021J22Rik	2810021J22Rik
NM_011758	Zfp39	Zfp39
NM_138678	Btnl10	Btnl10
NM_022423	Rnf187	Rnf187
NM_030082	Hist3h2ba	Hist3h2ba
NM_206882	Hist3h2bb-ps	Hist3h2bb-ps
NM_178218	Hist3h2a	Hist3h2a
NM_031172	Trim17	Trim17
NM_001290988	Trim11	Trim11
NM_053168	Trim11	Trim11
NM_001171512	Obscn	Obscn
NM_199152	Obscn	Obscn
NM_173785	Iba57	Iba57
NM_001270791	Iba57	Iba57
NM_080454	Gjc2	Gjc2
NM_175452	Gjc2	Gjc2
NM_008193	Guk1	Guk1
NM_001159410	Guk1	Guk1
NR_037964	2610507I01Rik	2610507I01Rik
NM_001302336	Mrpl55	Mrpl55
NM_001302335	Mrpl55	Mrpl55
NR_126101	Mrpl55	Mrpl55
NM_026035	Mrpl55	Mrpl55
NM_001302334	Mrpl55	Mrpl55
NM_024210	2310033P09Rik	2310033P09Rik
NM_001130408	Arf1	Arf1
NM_007476	Arf1	Arf1
NM_009522	Wnt3a	Wnt3a
NM_139298	Wnt9a	Wnt9a
NM_001045521	Prss38	Prss38
NM_144521	Snap47	Snap47
NM_001205068	Jmjd4	Jmjd4
NR_037992	Jmjd4	Jmjd4
NM_178659	Jmjd4	Jmjd4
NM_178417	Zfp867	Zfp867
NM_172941	Zkscan17	Zkscan17
NM_001130529	Zkscan17	Zkscan17
NM_001291014	Zkscan17	Zkscan17
NR_015585	4933439C10Rik	4933439C10Rik
NM_145827	Nlrp3	Nlrp3
NM_001011789	Olfr222	Olfr222
NM_146429	Olfr223	Olfr223
NM_001011740	Olfr225	Olfr225
NM_201245	Mprip	Mprip
NM_012027	Mprip	Mprip
NR_045476	1700007J10Rik	1700007J10Rik
NM_183139	Pld6	Pld6
NR_110894	Pld6	Pld6
NM_001290283	Pld6	Pld6
NM_001271357	Flcn	Flcn
NM_001271356	Flcn	Flcn
NR_073164	Flcn	Flcn
NM_146018	Flcn	Flcn
NR_045686	Gm16062	Gm16062
NM_011991	Cops3	Cops3
NM_134029	Nt5m	Nt5m
NR_130986	1810063I02Rik	1810063I02Rik
NR_045273	Med9os	Med9os
NM_138675	Med9	Med9
NM_009026	Rasd1	Rasd1
NM_008819	Pemt	Pemt
NM_001290013	Pemt	Pemt
NM_001290012	Pemt	Pemt
NM_001290011	Pemt	Pemt
NM_001290014	Pemt	Pemt
NM_009021	Rai1	Rai1
NM_001037764	Rai1	Rai1
NM_011480	Srebf1	Srebf1
NR_105886	Mir6921	Mir6921
NR_105887	Mir6922	Mir6922
NM_001039092	Tom1l2	Tom1l2
NM_153080	Tom1l2	Tom1l2
NM_001039093	Tom1l2	Tom1l2
NM_029044	Lrrc48	Lrrc48
NM_145427	Atpaf2	Atpaf2
NM_025757	Gid4	Gid4
NM_021354	Drg2	Drg2
NM_010862	Myo15	Myo15
NM_001103171	Myo15	Myo15
NM_182698	Myo15	Myo15
NM_172943	Alkbh5	Alkbh5
NM_008502	Llgl1	Llgl1
NM_001159405	Llgl1	Llgl1
NM_001159404	Llgl1	Llgl1
NM_001302207	Flii	Flii
NM_022009	Flii	Flii
NM_001009927	Mief2	Mief2
NR_039559	Mir5100	Mir5100
NM_009410	Top3a	Top3a
NM_001085440	Smcr8	Smcr8
NM_175491	Smcr8	Smcr8
NM_009171	Shmt1	Shmt1
NM_145428	Dhrs7b	Dhrs7b
NM_001172112	Dhrs7b	Dhrs7b
NM_001168507	Tmem11	Tmem11
NM_173453	Tmem11	Tmem11
NM_025294	Natd1	Natd1
NR_027800	Map2k3os	Map2k3os
NM_008928	Map2k3	Map2k3
NM_001267593	Kcnj12	Kcnj12
NM_010603	Kcnj12	Kcnj12
NM_021349	Tnfrsf13b	Tnfrsf13b
NM_001004143	Usp22	Usp22
NM_001112725	Aldh3a1	Aldh3a1
NM_007436	Aldh3a1	Aldh3a1
NM_007437	Aldh3a2	Aldh3a2
NM_001033542	Slc47a2	Slc47a2
NM_026183	Slc47a1	Slc47a1
NM_001291024	Rnf112	Rnf112
NM_009548	Rnf112	Rnf112
NM_029568	Mfap4	Mfap4
NM_011841	Mapk7	Mapk7
NM_001291036	Mapk7	Mapk7
NM_001291037	Mapk7	Mapk7
NM_001291034	Mapk7	Mapk7
NM_001291035	Mapk7	Mapk7
NM_001291033	Mapk7	Mapk7
NM_013717	B9d1	B9d1
NM_010148	Epn2	Epn2
NM_001252189	Epn2	Epn2
NM_001252188	Epn2	Epn2
NM_027817	Grap	Grap
NM_001033227	Slc5a10	Slc5a10
NM_178618	Fam83g	Fam83g
NM_001164244	Prpsap2	Prpsap2
NM_001164242	Prpsap2	Prpsap2
NM_001164243	Prpsap2	Prpsap2
NM_144806	Prpsap2	Prpsap2
NM_013881	Ulk2	Ulk2
NM_019921	Akap10	Akap10
NM_001281818	Specc1	Specc1
NM_001029936	Specc1	Specc1
NM_007413	Adora2b	Adora2b
NM_027198	Zswim7	Zswim7
NM_029704	Ttc19	Ttc19
NM_028360	Ttc19	Ttc19
NM_001252313	Ncor1	Ncor1
NM_011308	Ncor1	Ncor1
NM_177229	Ncor1	Ncor1
NM_001039536	Pigl	Pigl
NM_028448	Cenpv	Cenpv
NM_011664	Ubb	Ubb
NR_002875	Gm1821	Gm1821
NM_011706	Trpv2	Trpv2
NR_030738	2410006H16Rik	2410006H16Rik
NR_028526	Snord49b	Snord49b
NR_028550	Snord49a	Snord49a
NR_028541	Snord65	Snord65
NM_198861	Lrrc75a	Lrrc75a
NM_175002	Mmgt2	Mmgt2
NM_133208	Zfp287	Zfp287
NM_138949	Zfp286	Zfp286
NM_053169	Trim16	Trim16
NM_001033669	Fbxw10	Fbxw10
NM_001291441	Fbxw10	Fbxw10
NM_026210	Tvp23b	Tvp23b
NM_025496	Cdrt4	Cdrt4
NR_105772	Mir6354	Mir6354
NR_126547	Cdrt4os1	Cdrt4os1
NM_027660	Tekt3	Tekt3
NM_001302258	Pmp22	Pmp22
NM_001302257	Pmp22	Pmp22
NM_001302261	Pmp22	Pmp22
NM_001302255	Pmp22	Pmp22
NM_008885	Pmp22	Pmp22
NM_001302259	Pmp22	Pmp22
NM_001302260	Pmp22	Pmp22
NM_018805	Hs3st3b1	Hs3st3b1
NM_178379	Cox10	Cox10
NR_131111	9630013K17Rik	9630013K17Rik
NR_033780	2810001G20Rik	2810001G20Rik
NR_028445	F930015N05Rik	F930015N05Rik
NM_178870	Hs3st3a1	Hs3st3a1
NM_023479	Elac2	Elac2
NM_175003	Arhgap44	Arhgap44
NM_001099288	Arhgap44	Arhgap44
NM_145136	Myocd	Myocd
NM_146386	Myocd	Myocd
NR_040280	Gm12295	Gm12295
NM_009157	Map2k4	Map2k4
NR_030417	Mir744	Mir744
NM_001302375	Zkscan6	Zkscan6
NM_001302374	Zkscan6	Zkscan6
NM_026107	Zkscan6	Zkscan6
NM_001099633	Dnah9	Dnah9
NM_001034874	Shisa6	Shisa6
NR_033539	Gm12298	Gm12298
NM_178656	Pirt	Pirt
NR_130645	9130409J20Rik	9130409J20Rik
NR_130315	9130409J20Rik	9130409J20Rik
NR_130646	9130409J20Rik	9130409J20Rik
NM_001291042	Tmem220	Tmem220
NM_001291043	Tmem220	Tmem220
NM_177392	Tmem220	Tmem220
NM_025510	Adprm	Adprm
NM_001040026	Sco1	Sco1
NM_001099635	Myh3	Myh3
NR_105888	Mir6923	Mir6923
NR_038055	2310065F04Rik	2310065F04Rik
NM_001039545	Myh2	Myh2
NM_030679	Myh1	Myh1
NM_010855	Myh4	Myh4
NM_177369	Myh8	Myh8
NM_001081250	Myh13	Myh13
NM_008088	Gas7	Gas7
NM_001109657	Gas7	Gas7
NM_001277080	Gas7	Gas7
NM_001277079	Gas7	Gas7
NM_009038	Rcvrn	Rcvrn
NM_175681	Glp2r	Glp2r
NM_001013013	Dhrs7c	Dhrs7c
NM_001291049	Usp43	Usp43
NM_173754	Usp43	Usp43
NM_027963	Cfap52	Cfap52
NM_018768	Stx8	Stx8
NM_008744	Ntn1	Ntn1
NR_105833	Mir6406	Mir6406
NM_177320	Pik3r5	Pik3r5
NM_001081566	Pik3r6	Pik3r6
NR_126154	Pik3r6	Pik3r6
NR_126153	Pik3r6	Pik3r6
NM_001004435	Pik3r6	Pik3r6
NM_146004	Mfsd6l	Mfsd6l
NM_177779	Ccdc42	Ccdc42
NM_175260	Myh10	Myh10
NM_023668	Ndel1	Ndel1
NM_177060	Rnf222	Rnf222
NM_009080	Rpl26	Rpl26
NR_003373	Gm15772	Gm15772
NM_145746	Odf4	Odf4
NM_177566	Arhgef15	Arhgef15
NM_028048	Slc25a35	Slc25a35
NM_001285442	Rangrf	Rangrf
NM_001285443	Rangrf	Rangrf
NM_001285441	Rangrf	Rangrf
NM_021329	Rangrf	Rangrf
NM_001159519	Pfas	Pfas
NR_037222	Mir3062	Mir3062
NM_001281464	Ctc1	Ctc1
NM_001143790	Ctc1	Ctc1
NM_001013256	Ctc1	Ctc1
NM_001281465	Ctc1	Ctc1
NM_011496	Aurkb	Aurkb
NM_028005	2310047M10Rik	2310047M10Rik
NM_025838	Tmem107	Tmem107
NM_028336	Tmem107	Tmem107
NM_009497	Vamp2	Vamp2
NM_011065	Per1	Per1
NM_001159367	Per1	Per1
NM_033041	Hes7	Hes7
NM_011786	Aloxe3	Aloxe3
NM_009659	Alox12b	Alox12b
NM_009661	Alox8	Alox8
NM_008192	Gucy2e	Gucy2e
NM_172560	Cntrob	Cntrob
NM_001024206	Trappc1	Trappc1
NM_010599	Kcnab3	Kcnab3
NR_027827	Chd3os	Chd3os
NM_146019	Chd3	Chd3
NM_001045525	Cyb5d1	Cyb5d1
NM_030083	Naa38	Naa38
NM_025915	Tmem88	Tmem88
NM_001017426	Kdm6b	Kdm6b
NM_001081330	Dnah2	Dnah2
NM_007911	Efnb3	Efnb3
NM_144824	Wrap53	Wrap53
NM_001127233	Trp53	Trp53
NM_011640	Trp53	Trp53
NM_013415	Atp1b2	Atp1b2
NM_011367	Shbg	Shbg
NM_026991	Sat2	Sat2
NM_011814	Fxr2	Fxr2
NM_009235	Sox15	Sox15
NM_011900	Mpdu1	Mpdu1
NR_125917	Mpdu1	Mpdu1
NM_001301711	Mpdu1	Mpdu1
NM_001301710	Mpdu1	Mpdu1
NR_035455	Mir1934	Mir1934
NR_110993	Cd68	Cd68
NM_001291058	Cd68	Cd68
NM_001159375	Eif4a1	Eif4a1
NM_144958	Eif4a1	Eif4a1
NM_030702	Senp3	Senp3
NM_001163571	Senp3	Senp3
NM_001034097	Tnfsfm13	Tnfsfm13
NM_001159505	Tnfsf13	Tnfsf13
NM_001159503	Tnfsfm13	Tnfsfm13
NM_023517	Tnfsf13	Tnfsf13
NM_011614	Tnfsf12	Tnfsf12
NM_001291068	Polr2a	Polr2a
NM_019871	Slc35g3	Slc35g3
NM_029348	Zbtb4	Zbtb4
NM_009601	Chrnb1	Chrnb1
NM_001291104	Fgf11	Fgf11
NM_010198	Fgf11	Fgf11
NM_001033433	Tmem102	Tmem102
NR_027913	G630025P09Rik	G630025P09Rik
NM_175368	4933402P03Rik	4933402P03Rik
NM_028855	Spem1	Spem1
NM_198862	Nlgn2	Nlgn2
NM_026982	Tmem256	Tmem256
NM_001168497	Plscr3	Plscr3
NM_023564	Plscr3	Plscr3
NR_033133	Plscr3	Plscr3
NM_031880	Tnk1	Tnk1
NM_001195710	Tmem95	Tmem95
NM_153143	Kctd11	Kctd11
NM_153788	Acap1	Acap1
NR_105889	Mir6924	Mir6924
NM_027419	2810408A11Rik	2810408A11Rik
NM_001291118	Neurl4	Neurl4
NM_001013414	Neurl4	Neurl4
NM_001291119	Neurl4	Neurl4
NM_019726	Gps2	Gps2
NM_001166589	Eif5a	Eif5a
NM_181582	Eif5a	Eif5a
NM_001166596	Eif5a	Eif5a
NM_001166594	Eif5a	Eif5a
NM_001166595	Eif5a	Eif5a
NM_001166592	Eif5a	Eif5a
NM_001166591	Eif5a	Eif5a
NM_001166593	Eif5a	Eif5a
